150 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
150 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
30 33 20 28 17 17 5 0 0 0 0 0 0 0 0 0 0
26 18 7 29 50 11 8 0 0 0 0 0 0 0 0 0 0
27 18 66 13 20 5 1 0 0 0 0 0 0 0 0 0 0
37 18 29 20 35 8 3 0 0 0 0 0 0 0 0 0 0
54 15 18 4 52 2 4 0 0 0 0 0 0 0 0 0 0
25 10 23 29 46 2 14 0 0 0 0 0 0 0 0 0 0
22 23 17 59 10 3 15 0 0 0 0 0 0 0 0 0 0
14 7 30 57 7 2 32 0 0 0 0 0 0 0 0 0 0
9 22 26 67 6 3 18 0 0 0 0 0 0 0 0 0 0
12 11 14 63 19 15 15 0 0 0 0 0 0 0 0 0 0
1 14 27 49 16 3 40 0 0 0 0 0 0 0 0 0 0
5 11 16 49 23 3 42 0 0 0 0 0 0 0 0 0 0
8 15 25 33 14 8 46 0 0 0 0 0 0 0 0 0 0
24 0 43 4 6 11 62 0 0 0 0 0 0 0 0 0 0
25 0 52 5 4 5 59 0 0 0 0 0 0 0 0 0 0
15 0 50 4 3 20 57 0 0 0 0 0 0 0 0 0 0
37 0 47 3 2 5 55 0 0 0 0 0 0 0 0 0 0
50 0 60 3 2 23 13 0 0 0 0 0 0 0 0 0 0
37 0 23 2 2 17 69 0 0 0 0 0 0 0 0 0 0
11 0 29 2 2 39 67 0 0 0 0 0 0 0 0 0 0
69 0 15 2 2 3 59 0 0 0 0 0 0 0 0 0 0
84 0 20 2 2 8 35 0 0 0 0 0 0 0 0 0 0
39 0 19 2 2 18 71 0 0 0 0 0 0 0 0 0 0
37 0 9 2 2 34 67 0 0 0 0 0 0 0 0 0 0
16 0 8 2 2 31 92 0 0 0 0 0 0 0 0 0 0
8 0 17 2 2 31 91 0 0 0 0 0 0 0 0 0 0
59 0 13 2 2 9 66 0 0 0 0 0 0 0 0 0 0
72 0 14 2 2 49 12 0 0 0 0 0 0 0 0 0 0
81 0 14 2 2 8 44 0 0 0 0 0 0 0 0 0 0
83 0 14 2 2 44 6 0 0 0 0 0 0 0 0 0 0
60 0 14 2 2 57 16 0 0 0 0 0 0 0 0 0 0
91 0 14 3 2 27 14 0 0 0 0 0 0 0 0 0 0
94 0 14 7 4 1 30 0 0 0 0 0 0 0 0 0 0
65 0 14 21 5 34 11 0 0 0 0 0 0 0 0 0 0
0 0 14 92 4 25 14 0 0 0 0 0 0 0 0 0 0
0 0 14 31 3 85 16 0 0 0 0 0 0 0 0 0 0
0 0 14 85 2 32 16 0 0 0 0 0 0 0 0 0 0
0 0 14 84 2 33 17 0 0 0 0 0 0 0 0 0 0
0 0 14 105 2 12 17 0 0 0 0 0 0 0 0 0 0
0 0 14 85 2 38 11 0 0 0 0 0 0 0 0 0 0
0 0 14 83 5 34 14 0 0 0 0 0 0 0 0 0 0
0 0 14 24 4 92 16 0 0 0 0 0 0 0 0 0 0
0 0 16 105 3 6 19 0 0 0 0 0 0 0 0 0 0
0 0 16 74 2 40 17 0 0 0 0 0 0 0 0 0 0
0 0 17 107 2 7 17 0 0 0 0 0 0 0 0 0 0
0 0 17 95 2 21 15 0 0 0 0 0 0 0 0 0 0
0 0 17 76 2 40 15 0 0 0 0 0 0 0 0 0 0
0 0 17 106 2 10 15 0 0 0 0 0 0 0 0 0 0
0 0 17 48 3 67 15 0 0 0 0 0 0 0 0 0 0
0 0 17 65 2 50 15 0 0 0 0 0 0 0 0 0 0
0 0 17 99 2 17 15 0 0 0 0 0 0 0 0 0 0
0 0 17 108 2 8 15 0 0 0 0 0 0 0 0 0 0
0 0 17 96 2 19 16 0 0 0 0 0 0 0 0 0 0
